94 1547180957 1.192074847720173e-07 1.000  0 272 2.89
95 1547180959 1.192074847720173e-07 1.000  2 274 2.88
96 1547180965 1.192074847720173e-07 1.000  6 280 2.91
97 1547180966 1.192074847720173e-07 1.000  1 281 2.89
98 1547180971 1.192074847720173e-07 1.000  5 286 2.91
99 1547180977 1.192074847720173e-07 1.000  6 292 2.94
100 1547180980 1.192074847720173e-07 1.000  3 295 2.95
101 1547180981 1.192074847720173e-07 1.000  1 296 2.93
102 1547180983 1.192074847720173e-07 1.000  2 298 2.92
103 1547180986 1.192074847720173e-07 1.000  3 301 2.92
104 1547180990 1.192074847720173e-07 1.000  4 305 2.93
105 1547180990 1.192074847720173e-07 1.000  0 305 2.90
106 1547180992 1.192074847720173e-07 1.000  2 307 2.89
107 1547180993 1.192074847720173e-07 1.000  1 308 2.87
108 1547180994 1.192074847720173e-07 1.000  1 309 2.86
109 1547180994 1.192074847720173e-07 1.000  0 309 2.83
110 1547180994 1.192074847720173e-07 1.000  0 309 2.80
111 1547181005 1.192074847720173e-07 1.000 11 320 2.88
112 1547181014 1.192074847720173e-07 1.000  9 329 2.93
113 1547181015 1.192074847720173e-07 1.000  1 330 2.92
114 1547181017 1.192074847720173e-07 1.000  2 332 2.91
115 1547181017 1.192074847720173e-07 1.000  0 332 2.88
116 1547181019 1.192074847720173e-07 1.000  2 334 2.87
117 1547181021 1.192074847720173e-07 1.000  2 336 2.87
118 1547181022 1.192074847720173e-07 1.000  1 337 2.85
119 1547181024 1.192074847720173e-07 1.000  2 339 2.84
120 1547181028 1.192074847720173e-07 1.000  4 343 2.85
121 1547181028 1.192074847720173e-07 1.000  0 343 2.83
122 1547181030 1.192074847720173e-07 1.000  2 345 2.82
123 1547181031 1.192074847720173e-07 1.000  1 346 2.81
124 1547181032 1.192074847720173e-07 1.000  1 347 2.79
125 1547181032 1.192074847720173e-07 1.000  0 347 2.77
126 1547181037 1.192074847720173e-07 1.000  5 352 2.79
127 1547181037 1.192074847720173e-07 1.000  0 352 2.77
128 1547181041 1.192074847720173e-07 1.000  4 356 2.78
129 1547181042 1.192074847720173e-07 1.000  1 357 2.76
130 1547181042 1.192074847720173e-07 1.000  0 357 2.74
131 1547181044 1.192074847720173e-07 1.000  2 359 2.74
132 1547181045 1.192074847720173e-07 1.000  1 360 2.72
133 1547181045 1.192074847720173e-07 1.000  0 360 2.70
134 1547181046 1.192074847720173e-07 1.000  1 361 2.69
135 1547181050 1.192074847720173e-07 1.000  4 365 2.70
136 1547181052 1.192074847720173e-07 1.000  2 367 2.69
137 1547181052 1.192074847720173e-07 1.000  0 367 2.67
138 1547181052 1.192074847720173e-07 1.000  0 367 2.65
139 1547181054 1.192074847720173e-07 1.000  2 369 2.65
140 1547181055 1.192074847720173e-07 1.000  1 370 2.64
141 1547181055 1.192074847720173e-07 1.000  0 370 2.62
142 1547181055 1.192074847720173e-07 1.000  0 370 2.60
143 1547181056 1.192074847720173e-07 1.000  1 371 2.59
144 1547181058 1.192074847720173e-07 1.000  2 373 2.59
145 1547181059 1.192074847720173e-07 1.000  1 374 2.57
146 1547181061 1.192074847720173e-07 1.000  2 376 2.57
147 1547181061 1.192074847720173e-07 1.000  0 376 2.55
148 1547181063 1.192074847720173e-07 1.000  2 378 2.55
149 1547181064 1.192074847720173e-07 1.000  1 379 2.54
150 1547181065 1.192074847720173e-07 1.000  1 380 2.53
151 1547181066 1.192074847720173e-07 1.000  1 381 2.52
152 1547181067 1.192074847720173e-07 1.000  1 382 2.51
153 1547181068 1.192074847720173e-07 1.000  1 383 2.50
154 1547181069 1.192074847720173e-07 1.000  1 384 2.49
155 1547181070 1.192074847720173e-07 1.000  1 385 2.48
156 1547181074 1.192074847720173e-07 1.000  4 389 2.49
157 1547181078 1.192074847720173e-07 1.000  4 393 2.50
158 1547181080 1.192074847720173e-07 1.000  2 395 2.50
159 1547181081 1.192074847720173e-07 1.000  1 396 2.49
160 1547181083 1.192074847720173e-07 1.000  2 398 2.48
161 1547181086 1.192074847720173e-07 1.000  3 401 2.49
162 1547181087 1.192074847720173e-07 1.000  1 402 2.48
163 1547181088 1.192074847720173e-07 1.000  1 403 2.47
164 1547181090 1.192074847720173e-07 1.000  2 405 2.46
165 1547181093 1.192074847720173e-07 1.000  3 408 2.47
166 1547181099 1.192074847720173e-07 1.000  6 414 2.49
167 1547181099 1.192074847720173e-07 1.000  0 414 2.47
168 1547181100 1.192074847720173e-07 1.000  1 415 2.47
169 1547181100 1.192074847720173e-07 1.000  0 415 2.45
170 1547181102 1.192074847720173e-07 1.000  2 417 2.45
171 1547181104 1.192074847720173e-07 1.000  2 419 2.45
172 1547181105 1.192074847720173e-07 1.000  1 420 2.44
173 1547181110 1.192074847720173e-07 1.000  5 425 2.45
174 1547181114 1.192074847720173e-07 1.000  4 429 2.46
175 1547181116 1.192074847720173e-07 1.000  2 431 2.46
176 1547181117 1.192074847720173e-07 1.000  1 432 2.45
177 1547181120 1.192074847720173e-07 1.000  3 435 2.45
178 1547181122 1.192074847720173e-07 1.000  2 437 2.45
179 1547181127 1.192074847720173e-07 1.000  5 442 2.46
180 1547181128 1.192074847720173e-07 1.000  1 443 2.46
181 1547181130 1.192074847720173e-07 1.000  2 445 2.45
182 1547181136 1.192074847720173e-07 1.000  6 451 2.47
183 1547181138 1.192074847720173e-07 1.000  2 453 2.47
184 1547181138 1.192074847720173e-07 1.000  0 453 2.46
185 1547181139 1.192074847720173e-07 1.000  1 454 2.45
186 1547181139 1.192074847720173e-07 1.000  0 454 2.44
187 1547181142 1.192074847720173e-07 1.000  3 457 2.44
188 1547181142 1.192074847720173e-07 1.000  0 457 2.43
189 1547181144 1.192074847720173e-07 1.000  2 459 2.42
190 1547181149 1.192074847720173e-07 1.000  5 464 2.44
191 1547181153 1.192074847720173e-07 1.000  4 468 2.45
192 1547181153 1.192074847720173e-07 1.000  0 468 2.43
193 1547181156 1.192074847720173e-07 1.000  3 471 2.44
194 1547181165 1.192074847720173e-07 1.000  9 480 2.47
195 1547181166 1.192074847720173e-07 1.000  1 481 2.46
196 1547181166 1.192074847720173e-07 1.000  0 481 2.45
197 1547181170 1.192074847720173e-07 1.000  4 485 2.46
198 1547181171 1.192074847720173e-07 1.000  1 486 2.45
199 1547181171 1.192074847720173e-07 1.000  0 486 2.44
200 1547181176 1.192074847720173e-07 1.000  5 491 2.45
201 1547181182 1.192074847720173e-07 1.000  6 497 2.47
202 1547181183 1.192074847720173e-07 1.000  1 498 2.46
203 1547181186 1.192074847720173e-07 1.000  3 501 2.46
204 1547181190 1.192074847720173e-07 1.000  4 505 2.47
205 1547181191 1.192074847720173e-07 1.000  1 506 2.46
206 1547181191 1.192074847720173e-07 1.000  0 506 2.45
207 1547181192 1.192074847720173e-07 1.000  1 507 2.44
208 1547181194 1.192074847720173e-07 1.000  2 509 2.44
209 1547181194 1.192074847720173e-07 1.000  0 509 2.43
210 1547181194 1.192074847720173e-07 1.000  0 509 2.42
211 1547181199 1.192074847720173e-07 1.000  5 514 2.43
212 1547181199 1.192074847720173e-07 1.000  0 514 2.42
213 1547181200 1.192074847720173e-07 1.000  1 515 2.41
214 1547181202 1.192074847720173e-07 1.000  2 517 2.41
215 1547181203 1.192074847720173e-07 1.000  1 518 2.40
216 1547181204 1.192074847720173e-07 1.000  1 519 2.40
217 1547181205 1.192074847720173e-07 1.000  1 520 2.39
218 1547181210 1.192074847720173e-07 1.000  5 525 2.40
219 1547181220 1.192074847720173e-07 1.000 10 535 2.44
220 1547181224 1.192074847720173e-07 1.000  4 539 2.45
221 1547181230 1.192074847720173e-07 1.000  6 545 2.46
222 1547181236 1.192074847720173e-07 1.000  6 551 2.48
223 1547181237 1.192074847720173e-07 1.000  1 552 2.47
224 1547181238 1.192074847720173e-07 1.000  1 553 2.46
